titular,saldo_cred_restante,freq_atu_saldo,qtde_compras,vr_max_compra_feita,vr_compra_feita_parcelas,dinh_adiantado_usu,freq_compras,freq_compras_1vez,freq_compras_parcelas,freq_pag_dinh_adiantado,trans_dinh_adiantado,trans_compra_feita,limite_cartao,vr_pag_feito_usu,vr_min_pagtos_feito_usu,%pag_integral_feito_usu,prazo_serv_cartao_usu,minmax__saldo_cred_restante,minmax__qtde_compras,minmax__vr_max_compra_feita,minmax__vr_compra_feita_parcelas,minmax__dinh_adiantado_usu,minmax__limite_cartao,minmax__vr_pag_feito_usu,minmax__vr_min_pagtos_feito_usu,power__freq_atu_saldo,power__freq_compras,power__freq_compras_1vez,power__freq_compras_parcelas,power__freq_pag_dinh_adiantado,power__trans_dinh_adiantado,power__trans_compra_feita,power__%pag_integral_feito_usu,power__prazo_serv_cartao_usu,cluster
C13530,14.9447,0.636364,381.5,0.0,381.5,0.0,0.583333,0.0,0.583333,0.0,0.0,7.0,3000.0,602.003541,124.074597,0.666667,12.0,0.056556851414308,0.0095004911339964,0.0097666288447974,0.0030133333333333,0.0057891500750913,0.0383973288814691,0.0071158834367484,0.003392673663929,0.6126413400944242,1.2119213838652076,1.2338148096278805,1.3712361530206605,1.3481079153593327,1.2299011223287,1.16682362646632,-0.6933738358547403,0.4171560073730112,2
C13531,118.463635,0.818182,1572.67,1572.67,0.0,0.0,0.583333,0.583333,0.0,0.0,0.0,14.0,5000.0,1838.425899,131.342387,0.8,12.0,0.1393863996019782,0.0052341405114278,0.0009911374160507,0.0096124444444444,0.0391445438562359,0.1318864774624374,0.1020409903555225,0.0141988400459268,0.6126413400944242,0.8602522053723098,0.7882918871029566,1.055578134763634,1.102197295138235,1.6879043676438987,0.57600083255672,0.3480095873652805,0.4171560073730112,2
C13532,551.175183,1.0,1711.11,537.42,1173.69,0.0,1.0,0.416667,1.0,0.0,0.0,51.0,4000.0,1581.285232,189.328101,0.0,12.0,0.0011442213126447,0.0,0.0,0.0,0.0058103214800755,0.0383973288814691,0.0113252878404969,0.0004005642560913,-2.000087405392816,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.7219404319504388,0.1743981061565315,-1.392627811474239,1.8518223689858484,-2.5515970747502497,0
C13534,673.930629,1.0,689.93,0.0,689.93,916.447583,0.833333,0.0,0.75,0.083333,2.0,14.0,1800.0,1603.66063,204.556137,0.0,12.0,0.0623900352484753,0.0,0.0,0.0,0.0421069111195133,0.0584307178631051,0.0418496016181835,0.004720688372972,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.102197295138235,1.2299011223287,-1.392627811474239,0.4156573445827183,0.4171560073730112,0
C13535,122.062129,1.0,924.69,422.0,502.69,0.0,0.5,0.083333,0.416667,0.0,0.0,11.0,6300.0,789.33314,164.279979,0.363636,12.0,0.1216828222248675,0.0151106545183817,0.0181795209911374,0.0,0.023362581278821,0.2721202003338898,0.0206510008206708,0.007522067261288,0.6126413400944242,0.2939630332455013,1.4737407351201424,-1.01202208632022,0.7219404319504388,0.6145987562142899,0.4145652130592933,-0.6933738358547403,0.4171560073730112,2
C13536,72.033516,1.0,837.43,39.0,798.43,0.0,1.0,0.083333,1.0,0.0,0.0,22.0,2500.0,948.576582,169.887225,0.583333,12.0,0.0531580054312223,0.0127959931133164,0.0153947683154957,0.0,0.0460352329927458,0.1318864774624374,0.0060102709816834,0.0033661776163767,-1.362166928098531,0.0931219957972449,1.371073277691191,-1.01202208632022,1.4837923553492791,1.141886489309368,-0.0877904542509869,-0.6933738358547403,-2.456565974065649,2
C13537,4350.643699,0.9,1021.19,441.55,579.64,11220.76636,0.8,0.1,0.7,0.5,20.0,20.0,6000.0,7137.368582,1661.123436,0.125,10.0,0.0698790275986943,0.0212815895408544,0.0,0.046384,0.0,0.0417362270450751,0.0238731544666618,0.0209207061675594,0.6126413400944242,1.2119213838652076,-0.9091757415789932,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.4724890267155591,-0.6933738358547403,0.4171560073730112,3
C13538,1413.006634,1.0,1678.69,1528.69,150.0,392.356874,0.5,0.166667,0.333333,0.083333,1.0,8.0,1800.0,2308.456562,510.627017,0.083333,12.0,0.3141964133248422,0.0850341876978122,0.0986240608420988,0.0066666666666666,0.0500482520054767,0.2320534223706177,0.0586488223099778,0.0423099455883776,0.6126413400944242,0.677054655280598,1.611774380436139,0.4365063432174103,1.7002698530971212,1.6115174193214483,0.9155739227455888,-0.6933738358547403,0.4171560073730112,2
C13539,1253.764799,1.0,666.98,666.98,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,12.0,2400.0,3038.416025,1276.724682,0.083333,12.0,0.1482152382133379,0.0245322297891274,0.0191390107025667,0.0187964444444444,0.074698421852519,0.2821368948247079,0.0859571516481857,0.0081667934681475,0.6126413400944242,0.2939630332455013,1.371073277691191,-0.2937684586033575,1.7002698530971212,1.4420083722657386,0.6664903994561066,0.3480095873652805,0.4171560073730112,2
C13540,260.636327,1.0,673.28,673.28,0.0,477.616267,0.583333,0.583333,0.0,0.25,6.0,29.0,300.0,1150.334467,435.025577,0.272727,12.0,0.3272198788223279,0.0,0.0,0.0,0.199918949682059,0.3489148580968281,0.1516225419060164,0.0226432376513321,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.6228478678297915,1.299251518747625,-1.392627811474239,0.3480095873652805,0.4171560073730112,0
C13541,87.296391,0.636364,897.56,897.56,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,7.0,4000.0,880.271979,113.623443,0.2,12.0,0.1407877736410273,0.0,0.0,0.0,0.0395776155895394,0.2320534223706177,0.0553321266403038,0.0091390006099686,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.1152047227004725,0.1743981061565315,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C13542,2024.488164,1.0,0.0,0.0,0.0,1374.874243,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,3398.082374,678.700673,0.083333,12.0,0.0083314913400493,0.0153345553396981,0.0184488944769848,0.0,0.0,0.0818030050083472,0.0170563424450819,0.0021162101195849,-0.5948778612638775,-0.553879852258038,0.7882918871029566,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,-0.2201514764030022,-0.6933738358547403,0.4171560073730112,1
C13543,52.485431,1.0,1476.02,644.07,831.95,0.0,1.0,0.833333,1.0,0.0,0.0,41.0,7000.0,1149.01904,97.339489,0.454545,12.0,0.2289519245088137,0.0,0.0,0.0,0.058629103627745,0.1652754590984975,0.0370420223463601,0.0418044577367975,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.7002698530971212,1.6774943186768805,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C13544,11.736675,1.0,119.28,0.0,119.28,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1700.0,115.257036,92.166894,0.444444,12.0,0.0421691729790155,0.0,0.0,0.0,0.037886157354675,0.1118530884808013,0.0095391831086537,0.0034309317954084,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.102197295138235,1.141886489309368,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C13545,3242.285167,1.0,0.0,0.0,0.0,2732.692813,0.0,0.0,0.0,0.916667,28.0,0.0,6000.0,766.465991,1225.221287,0.0,12.0,0.0654274482682753,0.1192618532340312,0.0942888159710509,0.0891208888888888,0.0,0.1652754590984975,0.0952957953156501,0.0035594395146277,0.6126413400944242,1.2119213838652076,1.7249586613950545,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,1.7265959415691454,-0.6933738358547403,0.4171560073730112,3
C13546,1716.340133,1.0,184.23,0.0,184.23,0.0,1.0,0.0,1.0,0.0,0.0,13.0,1700.0,510.451516,833.346049,0.0,12.0,0.0078527300806448,0.0133802152017238,0.0045852372044527,0.020856,0.0191241367773255,0.0984974958263773,0.004465701180358,0.002186615712583,-1.82834447171276,0.2939630332455013,0.4214436267658298,0.6201974792519541,0.1152047227004725,0.1743981061565315,0.7839217436848667,-0.6933738358547403,0.4171560073730112,2
C13547,919.85102,1.0,0.0,0.0,0.0,1483.168185,0.0,0.0,0.0,0.25,3.0,0.0,2000.0,2087.8452,338.75698,0.083333,12.0,0.0599063804217785,0.02643722202295,0.0260109785642,0.0104991111111111,0.0103986271503641,0.0584307178631051,0.0056680233028744,0.0039246074493196,0.6126413400944242,1.2119213838652076,1.611774380436139,1.1715004679381809,1.3481079153593327,1.141886489309368,1.1453025845464295,-0.6933738358547403,0.4171560073730112,2
C13548,634.088475,0.75,2194.29,2065.25,129.04,0.0,0.75,0.625,0.375,0.0,0.0,14.0,10000.0,408.701268,201.735817,0.2,8.0,0.0017390831293725,0.0032139351955981,0.0038666625778159,0.0,0.0,0.0584307178631051,0.0034161492461484,0.0017752413242529,-0.5948778612638775,-0.330073471834004,1.0471340166697145,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,0.2062324883861981,0.7968108297783405,0.4171560073730112,1
C13549,1337.229284,1.0,6661.25,5805.5,855.75,0.0,1.0,1.0,0.5,0.0,0.0,108.0,1700.0,5936.298921,554.610686,0.0,12.0,0.000351333052528,0.0027161738979358,0.0,0.00592,0.0,0.0818030050083472,0.0082489276478674,0.0005527277948047,-2.0057020357320856,-0.330073471834004,-0.9091757415789932,-0.0140082675788564,-0.8885949200610787,-0.9118692662572888,-0.2201514764030022,-0.6933738358547403,0.4171560073730112,1
C13550,1700.502651,1.0,0.0,0.0,0.0,257.198087,0.0,0.0,0.0,0.083333,1.0,0.0,2500.0,819.6874,428.628715,0.0,12.0,0.0281910611167658,0.0542461934311414,0.0629333006225275,0.0042208888888888,0.0,0.1318864774624374,0.0183643432243998,0.0026124579473504,-1.635819008238273,0.4884402572048707,1.2338148096278805,0.4365063432174103,-0.8885949200610787,-0.9118692662572888,0.5261020931281168,-0.6933738358547403,0.4171560073730112,3
C13551,433.436164,1.0,2552.55,626.51,1926.04,0.0,1.0,1.0,0.916667,0.0,0.0,28.0,5000.0,2828.817452,184.724863,0.0,12.0,0.0075106056467196,0.0267610421543255,0.0321960195038179,0.0,0.0,0.008347245409015,0.0239060940323105,0.0023355122122598,0.6126413400944242,1.038426638756628,1.6955310565659147,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,0.4724890267155591,1.6944951622466933,0.4171560073730112,3
C13552,193.103834,1.0,246.56,246.56,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,600.0,3540.713522,1987.489882,0.083333,12.0,0.2946868709860398,0.0896255819535122,0.0198767211506025,0.1593333333333333,0.0269637390194247,0.332220367278798,0.0531794281513502,0.0165505562336319,0.6126413400944242,0.677054655280598,1.2338148096278805,0.4365063432174103,1.102197295138235,1.025583971163073,0.8848504607251196,-0.6933738358547403,0.4171560073730112,2
C13553,58.924277,1.0,449.4,0.0,449.4,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,420.654043,176.280895,0.545455,12.0,0.0113869311152037,0.0505893505999338,0.0068469440951884,0.0978573333333333,0.0,0.2320534223706177,0.0571271213219336,0.0018522055744851,-0.5948778612638775,1.2119213838652076,0.7882918871029566,1.1715004679381809,-0.8885949200610787,-0.9118692662572888,1.227767657632665,1.4101977484824884,0.4171560073730112,3
C13554,1995.332004,1.0,0.0,0.0,0.0,209.970707,0.0,0.0,0.0,0.416667,5.0,0.0,2000.0,510.542442,923.312273,0.0,12.0,0.073527256055422,0.0,0.0,0.0,0.0010303703631705,0.0484140233722871,0.0057611692895247,0.0083363067402857,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.183398165311828,0.1743981061565315,-1.392627811474239,-0.6933738358547403,-1.980895912096468,0
C13555,2075.637866,0.454545,0.0,0.0,0.0,4573.876388,0.0,0.0,0.0,0.083333,1.0,0.0,7500.0,1146.220278,1448.097316,0.0,12.0,0.0033221898691052,0.017324173111632,0.0,0.0377586666666666,0.0,0.1318864774624374,0.0174786737037883,0.0016151254322935,-1.2695886078926155,0.677054655280598,-0.9091757415789932,1.055578134763634,-0.8885949200610787,-0.9118692662572888,0.2825590882429944,1.7747261014989535,0.4171560073730112,3
C13557,1199.490675,1.0,2093.55,1727.08,366.47,0.0,1.0,0.916667,0.333333,0.0,0.0,35.0,4000.0,2833.409817,344.952165,0.083333,12.0,0.0285889378100497,0.014481978532846,0.0093478487534116,0.0146293333333333,0.0,0.0584307178631051,0.0286648056595898,0.0031701828635691,0.6126413400944242,0.677054655280598,1.0471340166697145,0.6201974792519541,-0.8885949200610787,-0.9118692662572888,0.57600083255672,-0.6933738358547403,0.4171560073730112,3
C13558,3576.905009,1.0,0.0,0.0,0.0,2224.867516,0.0,0.0,0.0,0.333333,8.0,0.0,4000.0,755.884496,1212.323241,0.0,12.0,9.816842922766616e-05,4.894007023307912e-06,5.887945045846238e-06,0.0,0.0,0.0984974958263773,0.0029638671977111,0.0006972674484306,-1.973646432667966,-1.030565355846916,-0.1116782817929076,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,-1.392627811474239,-0.6933738358547403,0.4171560073730112,1
C13559,1034.253025,1.0,144.0,0.0,144.0,365.613498,1.0,0.0,1.0,0.083333,3.0,12.0,1000.0,373.833477,658.796594,0.0,12.0,0.0732553230448164,0.0,0.0,0.0,0.1014302834741958,0.1819699499165275,0.0338984324296994,0.0061142191757717,-1.82834447171276,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.5673024849824269,1.4420083722657386,-1.392627811474239,-0.6933738358547403,-1.980895912096468,0
C13560,31.934855,1.0,533.52,0.0,533.52,0.0,1.0,0.0,1.0,0.0,0.0,20.0,10000.0,586.42543,166.592076,1.0,12.0,0.1691799748160841,0.0,0.0,0.0,0.0198516259248508,0.1485809682804674,0.0997277753278495,0.0144467919514908,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.1152047227004725,1.025583971163073,-1.392627811474239,0.3480095873652805,0.4171560073730112,0
C13561,1523.552696,1.0,1810.0,1810.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,1850.0,368.561315,390.858281,0.0,10.0,0.0930688754595713,0.0117076883015083,0.0035818332362231,0.0190284444444444,0.04918596052742,0.2487479131886477,0.0525168566810449,0.005297880377289,0.6126413400944242,0.8602522053723098,0.4214436267658298,1.055578134763634,1.8453871391270655,1.7684897525162369,0.6226659161458367,-0.6933738358547403,0.4171560073730112,2
C13562,55.805523,1.0,1343.88,0.0,1343.88,0.0,1.0,0.0,1.0,0.0,0.0,24.0,5700.0,1278.431749,177.351498,1.0,12.0,0.0472362537911397,0.0,0.0,0.0,0.0289331310461032,0.0484140233722871,0.0039866029341747,0.0022009332701464,-1.6716360212808317,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.577216794956187,0.6145987562142899,-1.392627811474239,-0.6933738358547403,-2.5514711919271216,0
C13563,84.537586,0.909091,547.54,157.54,390.0,0.0,0.583333,0.083333,0.416667,0.0,0.0,7.0,6000.0,657.978173,161.430668,0.111111,12.0,0.0025139037270125,0.0132342106588618,0.003616670244411,0.0222924444444444,0.0,0.1986644407345576,0.0123073045388073,0.0025125489064186,-1.2695886078926155,0.677054655280598,0.4214436267658298,0.9266292180417528,-0.8885949200610787,-0.9118692662572888,0.7839217436848667,1.8368290214056424,0.4171560073730112,3
C13564,2271.936696,1.0,2386.88,173.26,2213.62,0.0,1.0,0.083333,1.0,0.0,0.0,40.0,5000.0,917.290601,1633.568519,0.0,12.0,0.1603365585656905,0.0385362269693637,0.0304921954061762,0.0287511111111111,0.0038655145095921,0.2921535893155259,0.0352793881063722,0.0129416775560092,0.6126413400944242,0.4884402572048707,1.4737407351201424,0.4365063432174103,0.1152047227004725,0.1743981061565315,1.026811740893261,-0.6933738358547403,0.4171560073730112,2
C13565,2178.733642,1.0,0.0,0.0,0.0,988.704211,0.0,0.0,0.0,0.1,1.0,0.0,3000.0,642.035001,579.522074,0.0,10.0,0.0310963001258548,0.0,0.0,0.0,0.0224568731470509,0.0584307178631051,0.004268214807433,0.0016333402658027,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.577216794956187,0.8628835826532357,-1.392627811474239,0.7968108297783405,-2.5514711919271216,0
C13566,348.813275,1.0,0.0,0.0,0.0,27.740449,0.0,0.0,0.0,0.083333,1.0,0.0,150.0,804.063354,3727.643932,0.083333,12.0,0.0150324146987669,0.0005609755550466,0.0006749057008801,0.0,0.0184821974926248,0.015025041736227,0.0144682824664154,0.0016074094211604,-1.0287610225738515,-0.8554811892729092,0.2894262285553607,-1.01202208632022,1.5301210711632365,0.8628835826532357,-0.886773506165498,1.274110304601538,-2.5514711919271216,0
C13567,2499.228939,1.0,217.37,0.0,217.37,5197.145458,0.833333,0.0,0.666667,0.5,3.0,11.0,10000.0,360.742975,372.143566,0.0,6.0,0.0003705761514975,0.0017496075108325,0.0,0.0038133333333333,0.0,0.0784641068447412,0.0026116031616845,0.0015529631768253,-1.82834447171276,-0.330073471834004,-0.9091757415789932,-0.0140082675788564,-0.8885949200610787,-0.9118692662572888,-0.2201514764030022,1.4813630391668402,0.4171560073730112,1
C13568,20.661831,0.454545,298.8,0.0,298.8,0.0,0.416667,0.0,0.333333,0.0,0.0,5.0,5000.0,529.767238,128.122144,1.0,12.0,0.0071293565696767,0.0815062203848851,0.0967568462694348,0.00236,0.0021019467062342,0.1853088480801335,0.0737685872068718,0.0027024818073009,0.6126413400944242,0.0931219957972449,0.4214436267658298,0.2269740588106298,0.1152047227004725,0.1743981061565315,0.1208697257930441,-0.6933738358547403,0.4171560073730112,2
C13569,127.727053,1.0,0.0,0.0,0.0,341.642911,0.0,0.0,0.0,0.083333,2.0,0.0,11000.0,1489.306631,167.320117,0.0,12.0,0.0016246549854437,0.0047490220652424,0.0,0.0103506666666666,0.0,0.5325542570951587,0.0017075825234211,0.0011798612120105,-0.5948778612638775,-0.1146655291206788,-0.9091757415789932,0.2269740588106298,-0.8885949200610787,-0.9118692662572888,0.3515780672067922,0.4923316933345897,0.4171560073730112,1
C13570,1943.038819,1.0,0.0,0.0,0.0,399.745986,0.0,0.0,0.0,0.166667,4.0,0.0,2000.0,748.233144,1155.324802,0.0,12.0,0.0018580342147129,0.0073377478636129,0.0,0.0159928888888888,0.0,0.1652754590984975,0.0099339482105315,0.0017709246712815,-1.9260199496591568,-0.1146655291206788,-0.9091757415789932,0.2269740588106298,-0.8885949200610787,-0.9118692662572888,0.2825590882429944,1.8121031967265573,0.4171560073730112,1
C13571,2861.242925,0.909091,0.0,0.0,0.0,725.809616,0.0,0.0,0.0,0.083333,1.0,0.0,4500.0,5134.288965,699.504112,0.090909,12.0,0.0127553533381421,0.016117392546468,0.0132667668435094,0.0110942222222222,0.0820245699021379,0.332220367278798,0.0744147348315399,0.0015852614769115,-1.82834447171276,0.677054655280598,0.4214436267658298,0.7824208998004298,1.3481079153593327,1.299251518747625,0.6664903994561066,1.4101977484824884,0.4171560073730112,2
C13572,933.622145,1.0,2873.87,1756.23,1117.64,342.602229,1.0,0.333333,1.0,0.166667,2.0,32.0,7000.0,2361.792954,360.663949,0.083333,12.0,0.0881604980560515,0.0,0.0,0.0,0.0117081747815284,0.0584307178631051,0.0071048193370683,0.0071347501128167,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.1152047227004725,0.6145987562142899,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C13573,223.786947,1.0,5094.41,3744.41,1350.0,1076.426136,1.0,0.916667,0.416667,0.166667,4.0,53.0,3000.0,5874.101847,151.281295,0.666667,12.0,0.0705951694760971,0.0,0.0,0.0,0.014023422203367,0.0484140233722871,0.0052590381574115,0.005971643603894,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.8044757052979751,0.8628835826532357,-1.392627811474239,-0.6933738358547403,-1.980895912096468,0
C13574,2546.677419,1.0,0.0,0.0,0.0,555.691078,0.0,0.0,0.0,0.333333,4.0,0.0,3000.0,629.301315,811.517014,0.0,12.0,0.0789725116089267,0.0672216334686458,0.073320371676531,0.013684,0.0178683183529903,0.0751252086811352,0.0970505228982431,0.0108474063138377,0.6126413400944242,1.038426638756628,1.371073277691191,1.055578134763634,0.7219404319504388,0.6145987562142899,1.2657001079077357,0.3480095873652805,0.4171560073730112,2
C13575,3782.000774,1.0,60.0,60.0,0.0,104.521972,0.083333,0.083333,0.0,0.083333,1.0,1.0,5000.0,894.056461,876.236347,0.0,12.0,0.0069564128088768,0.0360474204810523,0.0122665521788463,0.0563444444444444,0.0,0.1986644407345576,0.034648254193704,0.0022205750430482,0.6126413400944242,1.038426638756628,-0.1116782817929076,1.1715004679381809,-0.8885949200610787,-0.9118692662572888,0.4724890267155591,1.8518223689858484,0.4171560073730112,3
C13576,1294.145453,1.0,3059.1,1836.98,1222.12,0.0,1.0,0.416667,1.0,0.0,0.0,42.0,7000.0,5560.033502,497.637767,0.083333,12.0,0.184677308885789,0.0819691118825063,0.0474163574473304,0.0927546666666666,0.0,0.3989983305509182,0.0665699689639138,0.0119221103628911,0.6126413400944242,1.038426638756628,1.6955310565659147,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,1.7265959415691454,-0.6933738358547403,0.4171560073730112,3
C13577,5.265937,0.363636,22.5,0.0,22.5,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,3000.0,819.881055,60.727594,0.0,12.0,0.0440365905209272,0.0052710494810619,0.0063415621454199,0.0,0.0471013234152312,0.0651085141903172,0.0526479491107277,0.0129327270768045,-1.82834447171276,-0.743883506063173,0.4984024106734541,-1.01202208632022,1.4151508470254068,1.2299011223287,-0.5914967004692989,-0.6933738358547403,-1.980895912096468,0
C13578,3774.277331,0.7,0.0,0.0,0.0,7911.027809,0.0,0.0,0.0,0.5,11.0,0.0,9000.0,897.98134,1584.979751,0.0,10.0,0.0049189755514754,0.0137501205659021,0.0017050507528596,0.0268799999999999,0.0,0.1786310517529215,0.0160158612915089,0.0025506097109494,0.6126413400944242,1.2119213838652076,0.4214436267658298,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,1.0005742010102745,0.3480095873652805,0.4171560073730112,3
C13579,1204.873791,1.0,0.0,0.0,0.0,58.18308,0.0,0.0,0.0,0.166667,2.0,0.0,1500.0,1658.132051,390.628809,0.083333,12.0,0.0581264689385319,0.0105217072661934,0.0070363396608298,0.0101853333333333,0.0,0.3989983305509182,0.0368215702188881,0.0037080838881297,0.6126413400944242,0.0931219957972449,0.4214436267658298,0.4365063432174103,-0.8885949200610787,-0.9118692662572888,0.1208697257930441,-0.6933738358547403,0.4171560073730112,1
C13580,1710.418727,0.8,0.0,0.0,0.0,2813.620582,0.0,0.0,0.0,0.3,9.0,0.0,2500.0,1337.799917,508.122732,0.0,10.0,0.0006917915845905,0.0253566660555955,0.0157855806679137,0.0266684444444444,0.0,0.1585976627712855,0.0293945161821994,0.0002229474125892,-2.0057020357320856,0.8602522053723098,0.7882918871029566,0.7824208998004298,-0.8885949200610787,-0.9118692662572888,0.9450382516511974,-0.6933738358547403,0.4171560073730112,3
C13581,9111.704896,1.0,980.0,0.0,980.0,7202.118275,0.5,0.0,0.416667,0.5,28.0,6.0,10000.0,2349.045262,3954.803197,0.0,12.0,0.2183428883269124,0.0189479638585738,0.0154902020914471,0.0132355555555555,0.0549934524383501,0.2654424040066778,0.0184258380553505,0.0140894440770958,0.6126413400944242,0.2939630332455013,1.0471340166697145,-0.0140082675788564,1.7002698530971212,1.3555653760830293,0.4724890267155591,-0.6933738358547403,0.4171560073730112,2
C13582,651.236224,1.0,1696.62,1425.22,271.4,0.0,1.0,1.0,0.333333,0.0,0.0,36.0,4600.0,1677.445455,221.961649,0.0,12.0,0.1989851937515913,0.0010191769626038,0.0,0.0022213333333333,0.0,0.2821368948247079,0.0206399688375907,0.0148098022860779,0.6126413400944242,-0.7870098359187703,-0.9091757415789932,-0.2937684586033575,-0.8885949200610787,-0.9118692662572888,-0.3822755393187493,-0.6933738358547403,0.4171560073730112,1
C13583,592.919388,1.0,105.0,0.0,105.0,0.0,0.166667,0.0,0.083333,0.0,0.0,2.0,6600.0,419.484901,195.526613,0.0,12.0,0.0021605329326554,0.0048783054174414,0.0058690545554908,0.0,0.0,0.1986644407345576,0.006105598531267,0.0019623700151018,0.6126413400944242,0.2939630332455013,1.4737407351201424,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,0.1208697257930441,0.3480095873652805,0.4171560073730112,1
C13584,711.174631,1.0,155.39,155.39,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,4.0,8500.0,615.867397,190.288155,0.0,12.0,0.1493263432411847,0.0023807304998799,0.0028642399337606,0.0,0.004878329676579,0.0984974958263773,0.0163748927821196,0.0092608816931668,0.6126413400944242,-0.7870098359187703,0.4214436267658298,-1.01202208632022,0.1152047227004725,0.6145987562142899,-0.0877904542509869,-0.6933738358547403,0.4171560073730112,0
C13585,24.635116,1.0,205.92,0.0,205.92,0.0,1.0,0.0,0.888889,0.0,0.0,9.0,1500.0,189.085208,117.723479,0.857143,9.0,0.0250913492276768,0.0105139584217398,0.0126492686068263,0.0,0.0,0.2487479131886477,0.0120377441584513,0.0036359223902385,0.6126413400944242,-0.330073471834004,1.0471340166697145,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,-0.0877904542509869,-0.6933738358547403,0.4171560073730112,1
C13586,1516.547224,1.0,565.61,0.0,565.61,0.0,1.0,0.0,1.0,0.0,0.0,17.0,1500.0,857.794499,1136.557523,0.0,12.0,0.0154563993258052,0.0377548171813088,0.0,0.082288,0.0,0.0450751252086811,0.0291740520282535,0.0025792235450774,0.6126413400944242,1.2119213838652076,-0.9091757415789932,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.4724890267155591,-0.6933738358547403,0.4171560073730112,3
C13587,5055.816826,1.0,126.68,0.0,126.68,1854.786122,0.333333,0.0,0.25,0.75,12.0,4.0,5500.0,1368.530409,1320.825093,0.0,12.0,0.0030883331975293,0.0075449274942663,0.0090772486123462,0.0,0.0004183464244852,0.0383973288814691,0.0292484676690137,0.0018913631749928,-1.82834447171276,-1.030565355846916,-0.1116782817929076,-1.01202208632022,0.1152047227004725,0.1743981061565315,-0.886773506165498,0.4156573445827183,0.4171560073730112,0
C13588,10092.23573,1.0,8710.72,6799.79,1910.93,0.0,1.0,0.75,0.833333,0.0,0.0,83.0,18000.0,4557.360839,2831.402596,0.0,12.0,0.2350963609750681,0.0073603826460957,0.005667147106627,0.0057755555555555,0.0178407330981258,0.2487479131886477,0.043971195091361,0.0194305929653666,0.6126413400944242,-0.0193165706455354,0.4984024106734541,0.0552142524920764,1.4151508470254068,1.476085928038835,0.2825590882429944,-0.6933738358547403,-1.980895912096468,2
C13589,2447.872198,1.0,2108.56,1563.4,545.16,0.0,0.916667,0.416667,0.916667,0.0,0.0,14.0,7000.0,730.926311,718.232165,0.0,12.0,0.3597640265239975,0.0136610088546861,0.0049848814744395,0.020744,0.0973335197754174,0.3155258764607679,0.0492838921813692,0.0228579865133397,0.6126413400944242,0.677054655280598,-0.1116782817929076,0.9266292180417528,1.7002698530971212,1.5550627262099932,0.4145652130592933,-0.6933738358547403,0.4171560073730112,2
C13591,1040.419338,1.0,307.92,0.0,307.92,18.616675,1.0,0.0,1.0,0.083333,1.0,17.0,1000.0,340.87911,3332.992542,0.0,12.0,0.2221227669836374,0.0332761890041042,0.0400343463461007,0.0,0.0922886215915627,0.332220367278798,0.1224658729825595,0.0151448315101558,-0.5948778612638775,-0.1146655291206788,1.2338148096278805,-1.01202208632022,0.1152047227004725,0.1743981061565315,0.2825590882429944,-0.6933738358547403,0.4171560073730112,2
