titular,saldo_cred_restante,freq_atu_saldo,qtde_compras,vr_max_compra_feita,vr_compra_feita_parcelas,dinh_adiantado_usu,freq_compras,freq_compras_1vez,freq_compras_parcelas,freq_pag_dinh_adiantado,trans_dinh_adiantado,trans_compra_feita,limite_cartao,vr_pag_feito_usu,vr_min_pagtos_feito_usu,%pag_integral_feito_usu,prazo_serv_cartao_usu,minmax__saldo_cred_restante,minmax__qtde_compras,minmax__vr_max_compra_feita,minmax__vr_compra_feita_parcelas,minmax__dinh_adiantado_usu,minmax__limite_cartao,minmax__vr_pag_feito_usu,minmax__vr_min_pagtos_feito_usu,power__freq_atu_saldo,power__freq_compras,power__freq_compras_1vez,power__freq_compras_parcelas,power__freq_pag_dinh_adiantado,power__trans_dinh_adiantado,power__trans_compra_feita,power__%pag_integral_feito_usu,power__prazo_serv_cartao_usu
C13857,2540.664814,1.0,383.28,0.0,383.28,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2900.0,1721.123332,1410.34689,0.0,12.0,0.00188985102884217,0.005995158603552193,0.0,0.013066666666666667,0.0,0.03839732888146912,0.009901700048838526,0.0024694117853179642,-1.8283444717127597,0.09312199579724494,-0.9091757415789933,0.4365063432174103,-0.8885949200610787,-0.9118692662572888,0.024046291764370537,1.4813630391668402,0.4171560073730112
C13858,673.014589,0.833333,638.0,638.0,0.0,2421.366568,0.833333,0.833333,0.0,0.666667,15.0,10.0,8000.0,789.728968,185.543824,0.0,6.0,0.0067482520066272115,0.0,0.0,0.0,0.010397811870915803,0.03839732888146912,0.003930782903366055,0.0010898799009697079,-1.973646432667966,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.11520472270047259,0.17439810615653153,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C13859,951.415721,1.0,279.01,279.01,0.0,552.821008,0.083333,0.083333,0.0,0.416667,7.0,1.0,1200.0,346.833439,330.722261,0.0,12.0,0.20929521336214027,0.0004078339186089927,0.0004906620871538533,0.0,0.027710251438936618,0.1986644407345576,0.02372037290249359,0.015035816151856883,0.6126413400944242,-1.030565355846916,-0.11167828179290762,-1.01202208632022,1.3481079153593327,1.1418864893093679,-0.886773506165498,-0.6933738358547403,0.4171560073730112
C13860,3315.689234,1.0,1434.88,740.0,694.88,5802.393776,1.0,0.083333,1.0,0.583333,25.0,22.0,6000.0,4608.192303,2742.232319,0.0,12.0,0.09064290844502473,0.004566720303624196,0.005494188720905271,0.0,0.0056222817834314775,0.16527545909849753,0.03420225578072074,0.0069866838862024366,0.6126413400944242,-1.030565355846916,-0.11167828179290762,-1.01202208632022,0.11520472270047259,0.17439810615653153,-0.886773506165498,-0.6933738358547403,0.4171560073730112
C13861,1383.892711,1.0,1095.13,235.4,859.73,99.30138,1.0,0.25,1.0,0.083333,1.0,26.0,6000.0,1130.55011,415.172992,0.0,12.0,0.04983131388820815,0.013844738035019477,0.004940967217639302,0.021224000000000003,0.0,0.06510851419031721,0.03450886328016389,0.008010300908354733,0.6126413400944242,1.2119213838652076,0.4214436267658298,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,1.3687723613458207,0.34800958736528054,0.4171560073730112
C13862,716.970968,1.0,378.35,0.0,378.35,801.879454,1.0,0.0,0.857143,0.428571,8.0,7.0,1000.0,211.734375,317.6652,0.0,7.0,0.0037800354586087727,0.020391695930449635,0.02453310435769266,0.0,0.0,0.03839732888146912,0.0018410695423493675,0.00027312588742804526,0.6126413400944242,-1.030565355846916,-0.11167828179290762,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,-0.886773506165498,-0.6933738358547403,0.4171560073730112
C13863,542.036699,1.0,423.86,423.86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,2500.0,770.057042,211.127834,0.0,12.0,0.001727848479195228,0.007983348956771032,0.0,0.017400000000000002,0.0,0.21535893155258767,0.007988760791390095,0.0021306360715098484,0.6126413400944242,0.677054655280598,-0.9091757415789933,1.055578134763634,-0.8885949200610787,-0.9118692662572888,0.2825590882429944,1.8060409300923732,0.4171560073730112
C13864,757.67311,1.0,2553.46,568.46,1985.0,0.0,1.0,0.25,1.0,0.0,0.0,25.0,7000.0,2559.544182,241.597164,0.0,12.0,0.2007316019340039,0.020391695930449635,0.02453310435769266,0.0,0.0,0.16527545909849753,0.022880236952698856,0.017495252959802088,0.6126413400944242,-1.030565355846916,-0.11167828179290762,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,-0.886773506165498,-0.6933738358547403,0.4171560073730112
C13865,5311.078831,1.0,1349.62,887.94,461.68,4258.489193,0.833333,0.75,0.833333,0.416667,13.0,21.0,6000.0,2212.652278,2429.739931,0.0,12.0,0.03046637796453654,0.015487493059176499,0.0020853138704038762,0.02997777777777778,0.021108921504864167,0.13188647746243742,0.02354788791268849,0.015368489454197734,0.6126413400944242,0.8602522053723098,0.4214436267658298,1.055578134763634,1.3481079153593327,1.1418864893093679,0.9450382516511974,0.34800958736528054,0.4171560073730112
C13866,734.663507,0.75,218.0,218.0,0.0,952.495425,0.125,0.125,0.0,0.125,1.0,1.0,1500.0,992.813331,164.909489,0.0,8.0,0.0792687178767238,0.0,0.0,0.0,0.037847459478159,0.11519198664440736,0.01012073123856222,0.006785610644226055,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.102197295138235,1.1418864893093679,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C13867,4762.717627,1.0,0.0,0.0,0.0,450.089413,0.0,0.0,0.0,0.571429,4.0,0.0,5000.0,806.236783,1327.669984,0.0,7.0,0.0676829514703694,0.0,0.0,0.0,0.06859009842291104,0.11519198664440736,0.09698101068747574,0.00535637175208604,-1.635819008238273,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.8044757052979751,0.8628835826532357,-1.392627811474239,1.3752861658697701,-1.9808959120964678
C13868,62.082275,0.909091,791.68,568.66,223.02,0.0,0.833333,0.583333,0.583333,0.0,0.0,22.0,4500.0,892.892557,176.794551,0.75,12.0,0.2533957742205285,0.11940275985291063,0.14365261124229506,0.0,0.0,0.2320534223706177,0.07622080335232208,0.01613126863809954,0.6126413400944242,0.8602522053723098,1.6586008614736774,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,1.0005742010102743,-0.6933738358547403,0.4171560073730112
C13869,3805.629844,1.0,0.0,0.0,0.0,2132.877903,0.0,0.0,0.0,0.454545,9.0,0.0,4000.0,862.812957,803.521321,0.0,11.0,0.30444922100067945,0.0,0.0,0.0,0.09841895779963715,0.1986644407345576,0.03818298088421546,0.03045580123860229,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.75517323517649,1.5057574752416951,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C13870,92.279773,1.0,842.51,842.51,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,12.0,9500.0,655.378633,151.346633,1.0,12.0,0.36384345758811726,0.00037418762032375086,0.0,0.0008155555555555557,0.3147502971864367,0.5993322203672788,0.43929457937273764,0.02084308922150412,0.6126413400944242,-0.11466552912067883,-0.9091757415789933,0.4365063432174103,0.11520472270047259,0.17439810615653153,-0.08779045425098692,0.41565734458271836,0.4171560073730112
C13871,1180.686055,1.0,243.04,0.0,243.04,56.662525,1.0,0.0,0.916667,0.083333,2.0,12.0,1200.0,498.424721,592.239705,0.0,12.0,0.09063041806696806,0.0,0.0,0.0,0.01597937429636377,0.05509181969949917,0.02306140192188562,0.027695853614795967,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.102197295138235,0.8628835826532357,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C13872,2953.212886,0.545455,320.48,188.0,132.48,261.393051,0.833333,0.166667,0.666667,0.083333,1.0,11.0,10000.0,8972.867229,718.597731,0.0,12.0,0.024978865563639527,0.1105582695769967,0.13301186788923303,0.0,0.0,0.3489148580968281,0.10864940406896538,0.002406059665495113,0.6126413400944242,1.2119213838652076,1.7249586613950545,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,1.1877184001295114,1.8518223689858484,0.4171560073730112
C13873,4479.251427,1.0,0.0,0.0,0.0,2078.88662,0.0,0.0,0.0,0.25,4.0,0.0,9000.0,1355.483086,1039.794118,0.0,12.0,0.050483778867174305,0.0,0.0,0.0,0.023851314492768803,0.03839732888146912,0.005435224048113255,0.007389041282390796,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.7219404319504388,0.6145987562142899,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C13874,4380.251712,1.0,0.0,0.0,0.0,404.036972,0.0,0.0,0.0,0.333333,3.0,0.0,4500.0,776.241676,1326.776456,0.0,9.0,0.07164029231324356,0.0,0.0,0.0,0.005367045494504234,0.048414023372287146,0.010113359128358713,0.004102984636993466,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.11520472270047259,0.17439810615653153,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C13877,7291.244386,1.0,3509.25,2299.45,1209.8,64.517949,1.0,1.0,1.0,0.083333,1.0,73.0,12000.0,1543.281435,2581.26123,0.0,12.0,0.001391939722356355,0.008175234815476565,0.0028362721947928484,0.01268,0.0,0.08180300500834727,0.009170283994791107,0.001935345567941194,-0.5948778612638775,0.2939630332455013,-0.11167828179290762,0.4365063432174103,-0.8885949200610787,-0.9118692662572888,0.7839217436848667,1.6944951622466933,0.4171560073730112
C13878,7899.171076,1.0,0.0,0.0,0.0,11657.31244,0.0,0.0,0.0,0.5,12.0,0.0,13000.0,1646.946937,2154.909881,0.0,12.0,0.008279524381090256,0.025765111725082418,0.0021343800791192614,0.052289333333333333,0.0,0.33222036727879806,0.028758335172464275,0.0013320796153898896,-1.0287610225738515,0.5969080977173451,0.28942622855536076,0.4642145910206662,-0.8885949200610787,-0.9118692662572888,0.2062324883861981,1.8518223689858484,-2.5514711919271216
C13879,72.723403,0.909091,0.0,0.0,0.0,134.752225,0.0,0.0,0.0,0.25,3.0,0.0,200.0,94.494445,157.394691,0.0,12.0,0.12268794965907133,0.01884580146196225,0.0,0.04107511111111112,0.009170322869347417,0.08180300500834727,0.01724201123016411,0.011064921038199461,0.6126413400944242,1.2119213838652076,-0.9091757415789933,1.3712361530206605,0.7219404319504388,0.6145987562142899,1.4300824660312277,-0.6933738358547403,0.4171560073730112
C13881,187.973296,1.0,116.0,116.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,4000.0,244.135461,170.124513,0.0,12.0,0.016598897970734508,0.0018344369659032491,0.0,0.0039982222222222225,0.0,0.15525876460767948,0.005936428096813539,0.0026483584294839583,0.6126413400944242,-0.11466552912067883,-0.9091757415789933,0.4365063432174103,-0.8885949200610787,-0.9118692662572888,-0.08779045425098692,-0.6933738358547403,0.4171560073730112
C13882,381.627688,1.0,1266.2,1153.56,112.64,0.0,0.75,0.666667,0.166667,0.0,0.0,21.0,1500.0,693.809552,179.077356,0.0,12.0,0.023833079908021214,0.004868517403394851,0.0,0.010611111111111111,0.0,0.048414023372287146,0.0018524369851890003,0.0013928638672923667,0.6126413400944242,0.2656755805716401,-0.9091757415789933,0.760422628181629,-0.8885949200610787,-0.9118692662572888,0.024046291764370537,-0.6933738358547403,-2.5514711919271216
C13883,5852.750868,1.0,722.8,269.0,453.8,5817.204294,0.5,0.083333,0.416667,0.416667,10.0,8.0,9000.0,1771.136112,1789.579488,0.0,12.0,0.10051350285401695,0.010988065352122788,0.011959888374375172,0.0022822222222222224,0.0,0.06510851419031721,0.02016626334116339,0.012826847760299407,0.6126413400944242,-0.11466552912067883,1.2338148096278803,-0.2937684586033575,-0.8885949200610787,-0.9118692662572888,0.2825590882429944,-0.6933738358547403,0.4171560073730112
C13884,5131.239119,1.0,0.0,0.0,0.0,7216.567867,0.0,0.0,0.0,0.25,3.0,0.0,13000.0,1194.04075,1190.260209,0.0,12.0,0.4758310959325394,0.0,0.0,0.0,0.007766202694887611,0.33222036727879806,0.04976320386789085,0.06120132166718132,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.11520472270047259,0.17439810615653153,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C13885,290.175484,1.0,345.17,219.8,125.37,0.0,0.636364,0.181818,0.545455,0.0,0.0,11.0,6000.0,376.607432,184.176753,0.0,11.0,0.1700947926096485,0.061556004671329705,0.07405759146247967,0.0,0.08820317042019288,0.18196994991652757,0.06642851974894014,0.009201277594363745,0.6126413400944242,-0.553879852258038,0.7882918871029566,-1.01202208632022,1.6228478678297915,1.4023724053305286,0.024046291764370537,0.34800958736528054,0.4171560073730112
C13886,102.58313,0.636364,2044.73,1294.39,750.34,0.0,1.0,1.0,0.666667,0.0,0.0,24.0,10000.0,2329.319937,64.668944,0.3,12.0,0.12866073485105178,0.0,0.0,0.0,0.013949174939489464,0.0984974958263773,0.013660970391533656,0.007943163951122526,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.11520472270047259,0.17439810615653153,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C13887,224.812081,1.0,388.9,119.0,269.9,0.0,0.5,0.083333,0.416667,0.0,0.0,7.0,1500.0,671.924423,171.946342,0.0,12.0,0.017978050410194568,0.012921402043288715,0.0016182035634334077,0.025231111111111114,0.007796730486971002,0.14858096828046746,0.03203793557772449,0.002032165762209166,-1.2695886078926157,0.09312199579724494,-0.11167828179290762,0.2269740588106298,0.11520472270047259,0.17439810615653153,0.024046291764370537,1.3409319803889308,0.4171560073730112
C13888,1432.350154,1.0,0.0,0.0,0.0,353.621982,0.0,0.0,0.0,0.416667,7.0,0.0,1500.0,525.178843,540.921834,0.0,12.0,0.4717247805395373,0.0,0.0,0.0,0.074629911754458,0.4156928213689483,0.03831259188890099,0.043448003367071046,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.102197295138235,1.1418864893093679,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C13889,1509.177493,1.0,0.0,0.0,0.0,1281.15107,0.0,0.0,0.0,0.75,14.0,0.0,5000.0,449.984139,569.555493,0.0,12.0,0.11949347860019983,0.027399302236948656,0.030967892299671868,0.0036160000000000003,0.0,0.0984974958263773,0.01416586307807025,0.007375548409337334,0.6126413400944242,1.2119213838652076,1.5517221173940845,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.9733424262750099,-0.6933738358547403,0.4171560073730112
C13891,683.849179,1.0,7387.83,3894.51,3493.32,0.0,1.0,0.5,0.916667,0.0,0.0,50.0,8000.0,6873.576182,229.157755,0.75,12.0,0.051679263263208645,0.012226453045978993,0.01447453157103867,0.0004257777777777778,0.0,0.0984974958263773,0.015435392764361022,0.0026717164982265206,0.6126413400944242,-0.33007347183400404,1.0471340166697143,-0.6220429093136652,-0.8885949200610787,-0.9118692662572888,-0.08779045425098692,-0.6933738358547403,0.4171560073730112
C13892,678.62589,1.0,59.24,0.0,59.24,272.436416,0.083333,0.0,0.083333,0.083333,1.0,1.0,1200.0,1669.187919,519.945056,0.0,12.0,0.1434927174630609,0.021269150606336884,0.007579993253396302,0.03262488888888889,0.0026193366851785973,0.0984974958263773,0.033344943305462865,0.013755752794383569,0.6126413400944242,1.2119213838652076,1.371073277691191,1.3712361530206605,0.11520472270047259,0.17439810615653153,1.5000116548604823,-0.6933738358547403,0.4171560073730112
C13893,2628.010018,1.0,1918.14,1367.73,550.41,1051.790943,0.916667,0.75,0.833333,0.583333,11.0,57.0,7000.0,3129.107625,759.02622,0.0,12.0,0.3043177988093156,0.0,0.0,0.0,0.15620999507757052,0.4156928213689483,0.14924622215599567,0.019493775478508654,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.102197295138235,0.8628835826532357,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C13894,144.845309,1.0,150.88,0.0,150.88,0.0,0.909091,0.0,0.909091,0.0,0.0,10.0,2500.0,218.136811,161.609286,0.0,11.0,0.15460460925197408,0.00024918652427009455,0.0002997945352510043,0.0,0.005191114363018913,0.0984974958263773,0.012386580176245545,0.016866127989251245,0.6126413400944242,-1.030565355846916,-0.11167828179290762,-1.01202208632022,0.7219404319504388,0.6145987562142899,-0.886773506165498,-0.6933738358547403,0.4171560073730112
C13895,0.000199,0.090909,0.01,0.01,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,4000.0,0.056466,0.05588,0.0,12.0,0.0889475819158247,0.0497553302363785,0.033705786745990375,0.04738177777777778,0.022670302529578388,0.18196994991652757,0.029073070103818037,0.006648022063692749,0.6126413400944242,1.2119213838652076,1.611774380436139,1.3712361530206605,1.3481079153593327,1.299251518747625,1.3845982026528707,-0.6933738358547403,0.4171560073730112
C13896,4199.989868,1.0,11653.14,6884.6,4768.54,0.0,0.916667,1.0,0.916667,0.0,0.0,84.0,16500.0,13660.2412,1056.912965,0.0,12.0,0.009976602302262511,0.007524535798335915,0.0,0.0164,0.021025816610583503,0.08180300500834727,0.005767448035527141,0.0013260685577795549,-1.7777321875915706,0.4884402572048707,-0.9091757415789933,0.6201974792519541,0.7219404319504388,0.17439810615653153,0.024046291764370537,-0.6933738358547403,-2.5515970747502497
C13897,2288.181566,1.0,177.45,88.0,89.45,0.0,0.333333,0.083333,0.25,0.0,0.0,5.0,5000.0,712.897132,666.545104,0.0,12.0,0.08876439294258857,0.0,0.0,0.0,0.02883445832393036,0.11519198664440736,0.007367529181592775,0.008381568924859594,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.7219404319504388,1.025583971163073,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C13898,5312.289573,1.0,399.92,289.0,110.92,7412.140941,0.25,0.083333,0.25,0.583333,19.0,10.0,7500.0,13817.5638,6729.203906,0.083333,12.0,0.16005826604666581,0.02592477870421784,0.03040682020301144,0.0014186666666666668,0.0,0.10517529215358933,0.02397857611180161,0.024401520859654156,0.6126413400944242,0.677054655280598,1.611774380436139,-0.6220429093136652,-0.8885949200610787,-0.9118692662572888,0.9450382516511974,-0.6933738358547403,0.4171560073730112
C13899,1851.372165,1.0,6006.79,5506.81,499.98,0.0,1.0,1.0,0.916667,0.0,0.0,93.0,7600.0,5389.6734,586.24393,0.083333,12.0,0.02202824821540342,0.009176263168702336,0.011039896960961698,0.0,0.028961663259821118,0.31552587646076796,0.08429790486399852,0.0019941068554303987,0.6126413400944242,-1.030565355846916,-0.11167828179290762,-1.01202208632022,0.7219404319504388,0.8628835826532357,-0.886773506165498,-0.6933738358547403,0.4171560073730112
C13900,692.2898,1.0,200.0,200.0,0.0,299.710379,0.1,0.1,0.0,0.1,1.0,2.0,9950.0,816.23679,157.88983,0.0,10.0,0.15743086758278568,0.7163839324039751,0.8362778374068509,0.046374666666666675,0.0,0.3989983305509182,0.5697121219831038,0.010038388689359759,0.6126413400944242,1.2119213838652076,1.7249586613950545,1.1715004679381809,-0.8885949200610787,-0.9118692662572888,2.829714247044634,1.8121031967265575,0.4171560073730112
C13901,163.335524,0.545455,460.95,460.95,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,1500.0,162.939482,77.604225,0.0,12.0,0.002343908377254385,0.013050685395487767,0.0,0.028444444444444446,0.0,0.1986644407345576,0.011758875523888145,0.0010049167174947236,-1.635819008238273,1.0224268082002967,-0.9091757415789933,1.1513063520430065,-0.8885949200610787,-0.9118692662572888,0.35157806720679224,-0.6933738358547403,-1.9808959120964678
C13902,182.709228,0.909091,2463.21,1295.84,1167.37,0.0,1.0,1.0,1.0,0.0,0.0,44.0,9500.0,2362.519923,115.016047,0.444444,12.0,0.2963793141144902,0.12523723189253086,0.12439461498359347,0.04760444444444444,0.021294429316495493,0.43238731218697835,0.22702016038691028,0.019560674444546813,0.6126413400944242,1.2119213838652076,1.6955310565659147,1.3712361530206605,1.3481079153593327,1.2299011223287,1.8907689799240057,-0.6933738358547403,0.4171560073730112
C13903,483.261458,1.0,3228.3,3228.3,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,34.0,600.0,3304.347175,476.295378,0.166667,12.0,0.14250534555791208,0.0,0.0,0.0,0.006747006709248769,0.0984974958263773,0.013102670243998001,0.011522734897942869,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.3481079153593327,1.025583971163073,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C13904,3676.225496,1.0,2743.35,1299.63,1443.72,1095.478557,1.0,0.666667,0.916667,0.083333,1.0,78.0,6000.0,1859.086356,1075.569803,0.0,12.0,0.005020029691996318,0.0020793412340279495,0.0025016406513539207,0.0,0.0020773616076098602,0.0984974958263773,0.006050907175175465,0.0022813671738937157,0.6126413400944242,-0.553879852258038,0.7882918871029566,-1.01202208632022,0.7219404319504388,0.8628835826532357,-0.3822755393187493,-0.6933738358547403,0.4171560073730112
C13905,242.161751,1.0,686.0,686.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,5.0,1600.0,79.554524,142.15912,0.0,12.0,0.08819077709845746,0.0,0.0,0.0,0.0016090214751386899,0.05843071786310518,0.004799821289247711,0.059045169154635424,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.7219404319504388,0.6145987562142899,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C13906,19.281564,0.727273,428.9,0.0,428.9,0.0,0.583333,0.0,0.416667,0.0,0.0,7.0,10500.0,418.803807,72.655775,0.2,12.0,0.0007584111177102101,0.0033421989630006955,0.0,0.007284444444444445,0.0,0.048414023372287146,0.002735074848602791,0.001995243923014428,0.6126413400944242,1.2119213838652076,-0.9091757415789933,1.2671211479037416,-0.8885949200610787,-0.9118692662572888,0.4145652130592933,1.8187567835784022,-1.9808959120964678
C13908,3515.499451,1.0,2864.32,1215.93,1648.39,2880.208755,1.0,0.583333,1.0,0.416667,40.0,91.0,5500.0,3362.139057,1988.153764,0.0,12.0,0.25729152815658557,0.0,0.0,0.0,0.00900455114233511,0.16527545909849753,0.017353865363016776,0.021613386121082514,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.1798751707351542,1.1418864893093679,-1.392627811474239,-0.6933738358547403,-1.9808959120964678
C13909,199.684606,0.363636,287.4,0.0,287.4,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4500.0,1110.399779,69.685168,0.0,12.0,0.007278022662247542,0.027200483201626772,0.016287527983072158,0.029777777777777778,0.0,0.24874791318864775,0.01973026833229382,0.0018640295513046858,0.6126413400944242,0.677054655280598,1.4737407351201424,0.2269740588106298,-0.8885949200610787,-0.9118692662572888,0.57600083255672,1.4813630391668402,0.4171560073730112
C13910,5218.923199,1.0,100.01,0.0,100.01,491.329785,0.083333,0.0,0.083333,0.166667,3.0,1.0,6000.0,1299.677915,1252.860717,0.0,12.0,0.00021845726674164366,0.0014388380648525264,0.0,0.0031360000000000003,0.0,0.1986644407345576,0.0010754626764800418,0.0005372779074934585,0.6126413400944242,1.2119213838652076,-0.9091757415789933,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.47248902671555915,1.1790596782226306,0.4171560073730112
C13911,1565.98205,0.818182,1677.26,614.85,1062.41,0.0,0.75,0.166667,0.75,0.0,0.0,22.0,4500.0,7364.974854,815.300574,0.444444,12.0,0.03110920724193901,0.12699968617179963,0.08475451562452083,0.12325822222222223,0.0,0.14858096828046746,0.11932378854384401,0.002224435450252754,0.6126413400944242,1.2119213838652076,1.7249586613950545,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,2.061648513579999,1.8518223689858484,0.4171560073730112
C13912,2672.203163,0.909091,0.0,0.0,0.0,1347.646329,0.0,0.0,0.0,0.333333,4.0,0.0,7500.0,5983.259628,1143.324572,0.090909,12.0,0.06363946826210563,0.0,0.0,0.0,0.00253255605375671,0.03839732888146912,0.008152880757420832,0.012286038738300677,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.11520472270047259,0.6145987562142899,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C13913,166.442301,0.454545,797.58,797.58,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,9500.0,2402.676315,207.671591,0.0,12.0,0.00045086979611831386,0.01045257941698918,0.008647919286086663,0.007115111111111112,0.0,0.08180300500834727,0.017904477754698046,0.0008826447889913814,-1.9260199496591566,0.09312199579724494,-0.11167828179290762,0.2269740588106298,-0.8885949200610787,-0.9118692662572888,0.35157806720679224,1.274110304601538,0.4171560073730112
C13914,14100.2511,1.0,4995.8,3403.11,1592.69,20712.67008,1.0,1.0,0.333333,0.833333,36.0,34.0,16500.0,20418.33238,21235.0653,0.0,12.0,0.00171253367176046,0.011131418974513847,0.01339213100677727,0.0,0.0,0.06510851419031721,0.021703699511347926,0.0019742931723694596,-1.973646432667966,-0.553879852258038,0.7882918871029566,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,-0.22015147640300226,1.6944951622466933,0.4171560073730112
C13915,1819.405059,1.0,5671.86,2086.05,3585.81,0.0,1.0,0.416667,1.0,0.0,0.0,58.0,6000.0,834.969649,540.276017,0.0,12.0,0.009148433303212808,0.0,0.0,0.0,0.020283106622172427,0.03839732888146912,0.0046926064377038074,0.002620664102028267,-1.9958554204757937,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.11520472270047259,0.17439810615653153,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C13917,19.572514,0.909091,310.25,310.25,0.0,0.0,0.833333,0.833333,0.0,0.0,0.0,13.0,5500.0,322.934105,80.005624,0.7,12.0,0.0183717119369634,0.06526362282540406,0.05146750896991628,0.04900533333333333,0.0,0.2320534223706177,0.06150217963888469,0.002524421648921701,0.6126413400944242,1.2119213838652076,1.7249586613950545,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,1.4588776734613118,1.8518223689858484,0.4171560073730112
C13918,175.635786,1.0,0.0,0.0,0.0,54.180326,0.0,0.0,0.0,0.083333,2.0,0.0,1800.0,324.105254,209.432542,0.0,12.0,0.042890259366993755,0.16246145714572946,0.19232040234291148,0.005680888888888889,0.0,0.33222036727879806,0.16669998094898295,0.0025330838399592595,0.6126413400944242,1.2119213838652076,1.7249586613950545,0.4365063432174103,-0.8885949200610787,-0.9118692662572888,1.800357936051957,1.8518223689858484,0.4171560073730112
C13919,923.117542,0.909091,224.4,224.4,0.0,1845.4779,0.083333,0.083333,0.0,0.333333,8.0,3.0,1700.0,2232.42607,467.573132,0.0,12.0,0.166843960410694,0.11985688292128173,0.13323143917323438,0.01986888888888889,0.0,0.1986644407345576,0.13183466554141005,0.01931227048135839,0.6126413400944242,1.2119213838652076,1.7249586613950545,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,1.9500141862599663,-0.6933738358547403,0.4171560073730112
C13920,1885.892405,1.0,675.69,675.69,0.0,232.702808,0.416667,0.416667,0.0,0.166667,3.0,5.0,2000.0,657.008002,577.720179,0.0,12.0,0.0007474942197763435,0.005298374353608729,0.0,0.011548,0.0,0.2320534223706177,0.0070427790365222166,0.0018756483614965002,-1.9260199496591566,0.2939630332455013,-0.9091757415789933,0.4365063432174103,-0.8885949200610787,-0.9118692662572888,0.12086972579304414,1.8518223689858484,0.4171560073730112
C13921,1045.458739,0.9,946.29,705.69,240.6,886.266785,0.9,0.3,0.7,0.3,6.0,27.0,1500.0,2138.807396,729.764287,0.0,10.0,0.006144907449541764,0.012763978150705646,0.015356251341654146,0.0,0.0,0.36560934891485813,0.012375714178220676,0.0027057411244498994,-0.5948778612638775,0.2034953543281683,1.4306410517584738,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,0.024046291764370537,0.7968108297783405,-1.9808959120964678
